flight_id,departure_time,arrival_time,passenger_count,status
385dd99c,2024-12-16T08:50:00+00:00,2024-12-16T18:35:00+00:00,262,Estimated
385dd9db,2024-12-16T11:15:00+00:00,2024-12-16T15:37:00+00:00,138,Estimated
385dd9fd,2024-12-16T08:55:00+00:00,2024-12-16T15:00:00+00:00,2,Landed
385dda16,2024-12-16T11:00:00+00:00,2024-12-16T17:55:00+00:00,1,Estimated
385dda35,2024-12-16T08:45:00+00:00,2024-12-16T16:55:00+00:00,278,Estimated
385dda38,2024-12-16T12:30:00+00:00,2024-12-16T14:45:00+00:00,123,Delayed
385dda52,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1,Estimated
385dda5f,2024-12-16T08:50:00+00:00,2024-12-16T17:55:00+00:00,1,Estimated
385dda66,2024-12-16T08:45:00+00:00,2024-12-16T20:40:00+00:00,82,Estimated
385dda71,2024-12-16T08:40:00+00:00,2024-12-16T18:00:00+00:00,1,Estimated
385dda75,2024-12-16T08:35:00+00:00,2024-12-16T14:55:00+00:00,95,Estimated
385dda80,2024-12-16T08:55:00+00:00,2024-12-16T15:25:00+00:00,139,Delayed
385dda89,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1,Scheduled
385ddab4,2024-12-16T10:50:00+00:00,2024-12-16T15:10:00+00:00,104,Estimated
385ddb0a,2024-12-16T08:50:00+00:00,2024-12-16T18:55:00+00:00,1,Estimated
385ddb3b,2024-12-16T10:05:00+00:00,2024-12-16T15:23:00+00:00,151,Estimated
385ddb4b,2024-12-16T13:05:00+00:00,2024-12-16T15:20:00+00:00,273,Estimated
385ddb52,2024-12-16T09:00:00+00:00,2024-12-16T17:50:00+00:00,92,Estimated
385ddb56,2024-12-16T08:50:00+00:00,2024-12-16T21:00:00+00:00,335,Estimated
385ddb5c,2024-12-16T10:00:00+00:00,2024-12-16T16:50:00+00:00,79,Estimated
385ddb70,2024-12-16T08:40:00+00:00,2024-12-16T15:00:00+00:00,97,Estimated
385ddb7d,2024-12-16T08:50:00+00:00,2024-12-16T18:55:00+00:00,181,Estimated
385ddb8e,2024-12-16T08:50:00+00:00,2024-12-16T19:50:00+00:00,183,Estimated
385ddb95,2024-12-16T08:10:00+00:00,2024-12-16T20:35:00+00:00,1,Delayed
385ddbb7,2024-12-16T10:05:00+00:00,2024-12-16T14:15:00+00:00,158,Landed
385ddbc0,2024-12-16T08:55:00+00:00,2024-12-16T18:15:00+00:00,93,Estimated
385ddbc7,2024-12-16T08:50:00+00:00,2024-12-16T18:55:00+00:00,103,Estimated
385ddbd0,2024-12-16T10:15:00+00:00,2024-12-16T14:40:00+00:00,138,Estimated
385ddbfa,2024-12-16T08:55:00+00:00,2024-12-16T15:05:00+00:00,1,Estimated
385ddc1d,2024-12-16T10:30:00+00:00,2024-12-16T15:25:00+00:00,143,Estimated
385ddc25,2024-12-16T08:45:00+00:00,2024-12-16T18:45:00+00:00,116,Estimated
385ddc2f,2024-12-16T08:35:00+00:00,2024-12-16T20:00:00+00:00,147,Estimated
385ddc47,2024-12-16T07:40:00+00:00,2024-12-16T14:40:00+00:00,99,Delayed
385ddc49,2024-12-16T08:35:00+00:00,2024-12-16T21:40:00+00:00,111,Estimated
385ddc8c,2024-12-16T08:49:00+00:00,2024-12-16T15:16:00+00:00,163,Estimated
385ddca2,2024-12-16T08:50:00+00:00,2024-12-16T15:05:00+00:00,89,Estimated
385ddca4,2024-12-16T10:30:00+00:00,2024-12-16T15:10:00+00:00,121,Delayed
385ddcc1,2024-12-16T09:05:00+00:00,2024-12-16T16:50:00+00:00,123,Estimated
385ddcc5,2024-12-16T08:45:00+00:00,2024-12-16T15:25:00+00:00,271,Estimated
385ddcc7,2024-12-16T08:55:00+00:00,2024-12-16T14:30:00+00:00,149,Landed
385ddcd5,2024-12-16T08:56:00+00:00,2024-12-16T14:25:00+00:00,135,Landed
385ddcd7,2024-12-16T07:55:00+00:00,2024-12-16T15:45:00+00:00,2,Delayed
385ddcdb,2024-12-16T08:55:00+00:00,2024-12-16T15:00:00+00:00,1,Estimated
385ddcec,2024-12-16T10:45:00+00:00,2024-12-16T17:05:00+00:00,56,Estimated
385ddcf1,2024-12-16T10:55:00+00:00,2024-12-16T14:55:00+00:00,117,Estimated
385ddd09,2024-12-16T08:50:00+00:00,2024-12-16T14:30:00+00:00,90,Landed
385ddd36,2024-12-16T08:35:00+00:00,2024-12-16T16:30:00+00:00,224,Estimated
385ddd41,2024-12-16T08:40:00+00:00,2024-12-16T19:45:00+00:00,224,Estimated
385ddd62,2024-12-16T06:25:00+00:00,2024-12-16T16:05:00+00:00,8,Delayed
385ddd82,2024-12-16T09:05:00+00:00,2024-12-16T18:25:00+00:00,291,Estimated
385dddc7,2024-12-16T09:00:00+00:00,2024-12-16T18:55:00+00:00,133,Estimated
385dddcb,2024-12-16T08:30:00+00:00,2024-12-16T12:35:00+00:00,136,Delayed
385dddda,2024-12-16T09:05:00+00:00,2024-12-16T14:50:00+00:00,181,Landed
385dddf7,2024-12-16T08:55:00+00:00,2024-12-16T18:35:00+00:00,136,Estimated
385dde18,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1,Estimated
385dde1b,2024-12-16T08:30:00+00:00,2024-12-17T00:05:00+00:00,136,Estimated
385dde1d,2024-12-16T09:55:00+00:00,2024-12-16T14:31:20+00:00,7,Delayed
385dde35,2024-12-16T08:50:00+00:00,2024-12-16T18:05:00+00:00,245,Estimated
385dde5b,2024-12-15T18:10:00+00:00,2024-12-16T03:45:00+00:00,5,Delayed
385dde62,2024-12-16T09:00:00+00:00,2024-12-16T16:50:00+00:00,90,Estimated
385dde7c,2024-12-16T08:50:00+00:00,2024-12-16T14:45:00+00:00,295,Landed
385dde89,2024-12-16T07:55:00+00:00,2024-12-16T13:00:00+00:00,143,Delayed
385ddea5,2024-12-16T11:20:00+00:00,2024-12-16T20:25:00+00:00,198,Estimated
385ddea9,2024-12-16T09:50:00+00:00,2024-12-16T15:15:00+00:00,135,Estimated
385ddeaa,2024-12-16T08:45:00+00:00,2024-12-16T20:10:00+00:00,130,Estimated
385ddeba,2024-12-16T08:40:00+00:00,2024-12-16T15:10:00+00:00,92,Estimated
385ddebb,2024-12-16T10:45:00+00:00,2024-12-16T15:35:00+00:00,83,Estimated
385ddebd,2024-12-16T11:05:00+00:00,2024-12-16T16:10:00+00:00,92,Estimated
385dded5,2024-12-16T07:35:00+00:00,2024-12-16T15:54:00+00:00,148,Delayed
385ddee2,2024-12-16T08:45:00+00:00,2024-12-16T15:25:00+00:00,1,Estimated
385ddef0,2024-12-16T09:15:00+00:00,2024-12-16T18:50:00+00:00,254,Estimated
385ddefb,2024-12-16T10:55:00+00:00,2024-12-16T16:15:00+00:00,137,Estimated
385ddf0b,2024-12-16T08:40:00+00:00,2024-12-16T15:15:00+00:00,90,Estimated
385ddf18,2024-12-16T08:55:00+00:00,2024-12-16T19:10:00+00:00,266,Estimated
385ddf20,2024-12-16T09:15:00+00:00,2024-12-16T22:34:00+00:00,77,Estimated
385ddf28,2024-12-16T08:25:00+00:00,2024-12-16T14:10:00+00:00,111,Landed
385ddf35,2024-12-16T07:50:00+00:00,2024-12-16T14:55:00+00:00,2,Estimated
385ddf37,2024-12-16T10:05:00+00:00,2024-12-16T14:45:00+00:00,145,Landed
385ddf3e,2024-12-16T09:20:00+00:00,2024-12-16T16:15:18+00:00,4,Estimated
385ddf59,2024-12-16T08:45:00+00:00,2024-12-16T15:25:00+00:00,163,Delayed
385ddf78,2024-12-16T08:40:00+00:00,2024-12-16T14:39:00+00:00,2,Landed
385ddf79,2024-12-16T03:45:00+00:00,2024-12-16T12:05:00+00:00,74,Delayed
385ddf8b,2024-12-16T09:10:00+00:00,2024-12-16T21:00:00+00:00,1,Estimated
385ddfa0,2024-12-16T10:45:00+00:00,2024-12-16T14:40:00+00:00,100,Landed
385ddfae,2024-12-16T09:15:00+00:00,2024-12-16T20:55:00+00:00,104,Estimated
385ddfb0,2024-12-16T11:00:00+00:00,2024-12-16T19:33:00+00:00,180,Estimated
385ddfc5,2024-12-16T09:05:00+00:00,2024-12-16T22:35:00+00:00,1,Estimated
385de013,2024-12-16T09:15:00+00:00,2024-12-16T19:15:00+00:00,90,Estimated
385de073,2024-12-16T08:25:00+00:00,2024-12-16T14:30:00+00:00,128,Landed
385de097,2024-12-16T09:10:00+00:00,2024-12-16T17:40:00+00:00,32,Estimated
385de0b2,2024-12-16T10:00:00+00:00,2024-12-16T14:35:00+00:00,153,Delayed
385de0b6,2024-12-16T09:00:00+00:00,2024-12-16T15:25:00+00:00,143,Estimated
385de0b8,2024-12-16T08:45:00+00:00,2024-12-16T17:00:00+00:00,132,Delayed
385de123,2024-12-16T09:30:00+00:00,2024-12-16T19:30:00+00:00,155,Estimated
385de161,2024-12-16T11:15:00+00:00,2024-12-16T19:10:00+00:00,42,Estimated
385de175,2024-12-16T09:41:00+00:00,2024-12-16T19:30:00+00:00,154,Delayed
385de185,2024-12-16T10:55:00+00:00,2024-12-16T15:00:00+00:00,2,Estimated
385de19b,2024-12-16T09:00:00+00:00,2024-12-16T17:40:00+00:00,182,Estimated
385de1a5,2024-12-16T10:15:00+00:00,2024-12-16T15:05:00+00:00,1,Scheduled
385de1a9,2024-12-16T08:15:00+00:00,2024-12-16T19:05:00+00:00,121,Delayed
385de1b8,2024-12-16T09:35:00+00:00,2024-12-16T14:20:00+00:00,127,Landed
385de1e3,2024-12-16T09:05:00+00:00,2024-12-16T20:34:00+00:00,10,Delayed
385de211,2024-12-16T09:37:00+00:00,2024-12-16T14:12:00+00:00,9,Landed
385de222,2024-12-16T09:10:00+00:00,2024-12-16T18:25:00+00:00,314,Estimated
385de230,2024-12-16T09:10:00+00:00,2024-12-16T14:54:00+00:00,109,Landed
385de247,2024-12-16T12:25:00+00:00,2024-12-16T16:55:00+00:00,89,Scheduled
385de276,2024-12-16T09:15:00+00:00,2024-12-16T18:25:00+00:00,167,Estimated
385de284,2024-12-16T09:20:00+00:00,2024-12-16T20:05:00+00:00,83,Estimated
385de285,2024-12-16T09:15:00+00:00,2024-12-16T15:30:00+00:00,68,Estimated
385de289,2024-12-16T08:30:00+00:00,2024-12-16T17:30:00+00:00,197,Delayed
385de295,2024-12-16T10:50:00+00:00,2024-12-16T17:25:00+00:00,76,Estimated
385de29b,2024-12-16T09:00:00+00:00,2024-12-16T14:55:00+00:00,1,Delayed
385de2b3,2024-12-16T09:10:00+00:00,2024-12-16T16:15:00+00:00,134,Estimated
385de2ca,2024-12-16T08:55:00+00:00,2024-12-16T16:35:00+00:00,2,Estimated
385de2d1,2024-12-16T11:35:00+00:00,2024-12-16T14:25:00+00:00,84,Delayed
385de2e1,2024-12-16T10:15:00+00:00,2024-12-16T15:40:00+00:00,172,Scheduled
385de2f1,1970-01-01T00:00:00+00:00,2024-12-16T22:26:28+00:00,82,Estimated
385de2fe,2024-12-16T06:25:00+00:00,2024-12-16T16:05:00+00:00,85,Delayed
385de306,2024-12-16T09:10:00+00:00,2024-12-16T17:50:00+00:00,2,Estimated
385de319,2024-12-16T09:05:00+00:00,2024-12-16T15:55:00+00:00,161,Estimated
385de330,2024-12-16T08:50:00+00:00,2024-12-16T15:45:00+00:00,168,Delayed
385de39d,2024-12-16T09:35:00+00:00,2024-12-16T15:04:00+00:00,2,Landed
385de3bc,2024-12-16T09:00:00+00:00,2024-12-16T22:10:00+00:00,100,Estimated
385de3bd,2024-12-16T10:00:00+00:00,2024-12-16T15:45:00+00:00,399,Delayed
385de3e8,2024-12-16T09:05:00+00:00,2024-12-16T17:57:00+00:00,72,Estimated
385de3f2,2024-12-16T09:15:00+00:00,2024-12-16T15:26:00+00:00,42,Estimated
385de3f9,2024-12-16T09:00:00+00:00,2024-12-16T14:25:09+00:00,183,Delayed
385de40c,2024-12-16T11:05:00+00:00,2024-12-16T15:50:00+00:00,154,Estimated
385de424,2024-12-16T09:00:00+00:00,2024-12-16T16:00:00+00:00,1,Estimated
385de435,2024-12-16T09:15:00+00:00,2024-12-16T20:35:00+00:00,2,Estimated
385de43b,2024-12-16T09:00:00+00:00,2024-12-16T15:50:00+00:00,108,Estimated
385de43c,2024-12-16T10:50:00+00:00,2024-12-16T17:10:00+00:00,158,Delayed
385de43d,2024-12-16T09:25:00+00:00,2024-12-16T19:00:00+00:00,171,Estimated
385de45c,2024-12-16T08:25:00+00:00,2024-12-16T15:35:00+00:00,144,Delayed
385de45d,2024-12-16T10:30:00+00:00,2024-12-16T14:26:00+00:00,116,Landed
385de481,2024-12-16T09:30:00+00:00,2024-12-16T19:05:00+00:00,69,Estimated
385de488,2024-12-16T10:40:00+00:00,2024-12-16T16:20:00+00:00,156,Estimated
385de4ec,2024-12-16T09:25:00+00:00,2024-12-16T22:15:00+00:00,132,Estimated
385de504,2024-12-16T08:50:00+00:00,2024-12-16T15:05:00+00:00,84,Estimated
385de523,2024-12-16T07:10:00+00:00,2024-12-16T12:23:00+00:00,28,Delayed
385de53d,2024-12-16T08:50:00+00:00,2024-12-16T15:40:00+00:00,130,Delayed
385de545,2024-12-16T10:00:00+00:00,2024-12-16T15:40:00+00:00,163,Estimated
385de553,2024-12-16T10:50:00+00:00,2024-12-16T14:40:00+00:00,73,Scheduled
385de56c,2024-12-16T09:55:00+00:00,2024-12-16T15:25:00+00:00,1,Delayed
385de56e,2024-12-16T09:00:00+00:00,2024-12-16T14:57:00+00:00,70,Estimated
385de57c,2024-12-16T09:15:00+00:00,2024-12-16T18:00:00+00:00,2,Estimated
385de5b5,2024-12-16T11:35:00+00:00,2024-12-16T15:00:00+00:00,167,Estimated
385de5b7,2024-12-16T09:00:00+00:00,2024-12-16T20:10:00+00:00,1,Estimated
385de5c0,2024-12-16T10:35:00+00:00,2024-12-16T14:40:00+00:00,87,Landed
385de5c5,2024-12-16T08:50:00+00:00,2024-12-16T15:50:00+00:00,166,Estimated
385de5d1,2024-12-16T08:35:00+00:00,2024-12-16T16:50:00+00:00,123,Delayed
385de5dc,2024-12-16T09:10:00+00:00,2024-12-16T16:50:00+00:00,48,Estimated
385de5e0,2024-12-16T09:00:00+00:00,2024-12-16T15:05:00+00:00,2,Estimated
385de5e9,2024-12-16T09:00:00+00:00,2024-12-16T18:05:00+00:00,141,Estimated
385de605,2024-12-16T10:55:00+00:00,2024-12-16T15:35:00+00:00,278,Estimated
385de610,2024-12-16T10:45:00+00:00,2024-12-16T15:50:00+00:00,83,Estimated
385de625,2024-12-16T11:48:00+00:00,2024-12-16T14:50:00+00:00,117,Landed
385de64a,2024-12-16T09:00:00+00:00,2024-12-16T21:45:00+00:00,111,Estimated
385de676,2024-12-16T10:45:00+00:00,2024-12-16T18:25:00+00:00,41,Estimated
385de679,2024-12-16T08:55:00+00:00,2024-12-16T16:55:00+00:00,188,Estimated
385de688,2024-12-16T08:45:00+00:00,2024-12-16T21:10:00+00:00,408,Delayed
385de6be,2024-12-16T09:20:00+00:00,2024-12-16T21:15:00+00:00,303,Estimated
385de6d6,2024-12-16T09:15:00+00:00,2024-12-16T20:45:00+00:00,177,Estimated
385de6dd,2024-12-16T09:30:00+00:00,2024-12-16T20:10:00+00:00,261,Estimated
385de6e5,2024-12-16T09:25:00+00:00,2024-12-16T15:55:00+00:00,1,Estimated
385de6e6,2024-12-16T09:00:00+00:00,2024-12-16T16:55:00+00:00,2,Estimated
385de713,2024-12-16T09:20:00+00:00,2024-12-16T16:55:00+00:00,1,Estimated
385de72c,2024-12-16T09:05:00+00:00,2024-12-16T18:20:00+00:00,273,Estimated
385de74e,2024-12-16T09:05:00+00:00,2024-12-16T20:35:00+00:00,91,Estimated
385de756,2024-12-16T11:40:00+00:00,2024-12-16T22:45:00+00:00,2,Estimated
385de75c,2024-12-16T10:50:00+00:00,2024-12-16T16:30:00+00:00,102,Estimated
385de785,2024-12-16T09:20:00+00:00,2024-12-16T16:05:00+00:00,2,Estimated
385de791,2024-12-16T08:30:00+00:00,2024-12-16T15:05:00+00:00,4,Delayed
385de799,2024-12-16T10:45:00+00:00,2024-12-16T16:05:00+00:00,124,Estimated
385de79a,2024-12-16T09:30:00+00:00,2024-12-16T15:30:00+00:00,2,Landed
385de7b5,2024-12-16T09:15:00+00:00,2024-12-16T19:52:00+00:00,242,Estimated
385de7c7,2024-12-16T09:30:00+00:00,2024-12-16T22:00:00+00:00,1,Estimated
385de7f7,2024-12-16T09:25:00+00:00,2024-12-16T21:50:00+00:00,338,Estimated
385de833,2024-12-16T07:10:00+00:00,2024-12-16T14:35:00+00:00,30,Delayed
385de849,2024-12-16T09:15:00+00:00,2024-12-16T19:15:00+00:00,86,Estimated
385de850,2024-12-16T09:25:00+00:00,2024-12-16T22:15:00+00:00,86,Estimated
385de856,2024-12-16T08:55:00+00:00,2024-12-16T19:30:00+00:00,188,Estimated
385de86a,2024-12-16T11:10:00+00:00,2024-12-17T00:30:00+00:00,2,Estimated
385de86e,2024-12-16T09:00:00+00:00,2024-12-16T20:25:00+00:00,332,Estimated
385de8b0,2024-12-16T09:15:00+00:00,2024-12-16T21:55:00+00:00,1,Estimated
385de911,2024-12-16T09:15:00+00:00,2024-12-16T19:15:00+00:00,184,Estimated
385de92b,2024-12-16T15:20:00+00:00,2024-12-16T17:15:00+00:00,94,Scheduled
385de92e,2024-12-16T09:25:00+00:00,2024-12-16T16:00:00+00:00,73,Estimated
385de931,2024-12-16T09:15:00+00:00,2024-12-16T15:25:00+00:00,75,Estimated
385de933,2024-12-16T10:20:00+00:00,2024-12-16T16:05:00+00:00,110,Estimated
385de963,2024-12-16T11:25:00+00:00,2024-12-16T23:00:00+00:00,120,Estimated
385de990,2024-12-16T08:35:00+00:00,2024-12-16T15:15:00+00:00,81,Delayed
385de9b0,2024-12-16T09:25:00+00:00,2024-12-16T16:35:00+00:00,384,Estimated
385de9be,2024-12-16T09:30:00+00:00,2024-12-16T19:45:00+00:00,155,Estimated
385de9c3,2024-12-16T09:15:00+00:00,2024-12-16T15:45:00+00:00,1,Estimated
385de9d5,2024-12-16T11:40:00+00:00,2024-12-16T22:50:00+00:00,151,Estimated
385de9f2,2024-12-16T09:35:00+00:00,2024-12-16T15:20:00+00:00,148,Estimated
385dea09,2024-12-16T09:05:00+00:00,2024-12-16T15:00:00+00:00,145,Delayed
385dea22,2024-12-16T12:50:00+00:00,2024-12-16T16:15:00+00:00,159,Estimated
385dea2f,2024-12-16T08:44:00+00:00,2024-12-16T14:33:00+00:00,127,Delayed
385dea35,2024-12-16T11:00:00+00:00,2024-12-16T15:11:00+00:00,192,Estimated
385dea37,2024-12-16T09:25:00+00:00,2024-12-16T15:20:00+00:00,111,Estimated
385dea5f,2024-12-16T09:25:00+00:00,2024-12-16T15:30:00+00:00,2,Estimated
385dea61,2024-12-16T09:20:00+00:00,2024-12-16T17:05:00+00:00,164,Estimated
385dea6d,2024-12-16T09:30:00+00:00,2024-12-16T22:35:00+00:00,87,Estimated
385dea70,2024-12-16T09:34:00+00:00,2024-12-16T15:31:00+00:00,98,Estimated
385deac0,2024-12-16T09:10:00+00:00,2024-12-16T22:00:00+00:00,95,Estimated
385dead5,2024-12-16T11:05:00+00:00,2024-12-16T15:50:00+00:00,156,Delayed
385dead6,2024-12-16T08:25:00+00:00,2024-12-16T14:05:00+00:00,151,Landed
385deaf0,2024-12-16T12:05:00+00:00,2024-12-16T16:35:00+00:00,154,Estimated
385deb35,2024-12-16T08:45:00+00:00,2024-12-16T15:25:00+00:00,97,Estimated
385deb94,2024-12-16T11:10:00+00:00,2024-12-16T16:20:00+00:00,165,Delayed
385deba9,2024-12-16T09:00:00+00:00,2024-12-16T16:40:00+00:00,124,Delayed
385debac,2024-12-16T10:30:00+00:00,2024-12-16T22:50:00+00:00,111,Estimated
385debe1,2024-12-16T09:25:00+00:00,2024-12-16T21:55:00+00:00,149,Estimated
385debf6,2024-12-16T11:15:00+00:00,2024-12-16T15:40:00+00:00,90,Estimated
385debfd,2024-12-16T08:15:00+00:00,2024-12-16T16:40:00+00:00,129,Delayed
385dec1e,2024-12-16T09:30:00+00:00,2024-12-16T19:40:00+00:00,98,Estimated
385dec2a,2024-12-16T09:30:00+00:00,2024-12-16T15:40:00+00:00,1,Estimated
385dec30,2024-12-16T09:00:00+00:00,2024-12-16T17:40:00+00:00,1,Estimated
385dec42,2024-12-16T09:35:00+00:00,2024-12-16T17:40:00+00:00,145,Estimated
385dec53,2024-12-16T09:00:00+00:00,2024-12-16T18:15:00+00:00,258,Estimated
385dec6f,2024-12-16T01:10:00+00:00,2024-12-16T10:40:00+00:00,7,Delayed
385dec70,2024-12-16T09:20:00+00:00,2024-12-16T20:10:00+00:00,2,Estimated
385dec71,2024-12-16T09:15:00+00:00,2024-12-16T21:05:00+00:00,129,Estimated
385dec75,2024-12-16T09:10:00+00:00,2024-12-16T16:00:00+00:00,126,Estimated
385dec81,2024-12-16T09:35:00+00:00,2024-12-16T15:40:00+00:00,1,Estimated
385dec8b,2024-12-16T11:50:00+00:00,2024-12-16T14:58:00+00:00,109,Landed
385decad,2024-12-16T09:55:00+00:00,2024-12-16T19:45:00+00:00,206,Estimated
385decb4,2024-12-16T13:10:00+00:00,2024-12-16T21:20:00+00:00,107,Estimated
385dece3,2024-12-16T09:30:00+00:00,2024-12-16T18:20:00+00:00,1,Delayed
385dece4,2024-12-16T09:25:00+00:00,2024-12-16T14:55:00+00:00,150,Estimated
385decee,2024-12-16T10:10:00+00:00,2024-12-16T15:18:00+00:00,165,Estimated
385ded19,2024-12-16T09:10:00+00:00,2024-12-16T20:00:00+00:00,112,Estimated
385ded2b,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,176,Estimated
385ded4f,2024-12-16T09:00:00+00:00,2024-12-16T15:09:00+00:00,165,Estimated
385ded62,2024-12-16T11:00:00+00:00,2024-12-16T17:22:00+00:00,130,Estimated
385ded64,2024-12-16T09:10:00+00:00,2024-12-16T19:35:00+00:00,121,Estimated
385ded72,2024-12-15T22:40:00+00:00,2024-12-16T05:40:00+00:00,10,Delayed
385ded86,2024-12-16T09:15:00+00:00,2024-12-16T20:09:00+00:00,148,Estimated
385ded9d,2024-12-16T09:35:00+00:00,2024-12-16T18:55:00+00:00,213,Delayed
385deda7,2024-12-16T06:30:00+00:00,2024-12-16T16:40:00+00:00,5,Scheduled
385deda8,2024-12-16T09:30:00+00:00,2024-12-16T16:05:00+00:00,163,Estimated
385dedc1,2024-12-16T10:30:00+00:00,2024-12-16T14:20:00+00:00,113,Landed
385dedd0,2024-12-16T09:35:00+00:00,2024-12-16T19:05:00+00:00,207,Estimated
385dedd1,2024-12-16T10:50:00+00:00,2024-12-16T14:45:00+00:00,414,Landed
385dedd6,2024-12-16T09:25:00+00:00,2024-12-16T20:00:00+00:00,1,Estimated
385dede8,2024-12-16T11:50:00+00:00,2024-12-16T15:30:00+00:00,150,Estimated
385dedf7,2024-12-16T09:15:00+00:00,2024-12-16T18:10:00+00:00,180,Estimated
385dedf9,2024-12-16T09:05:00+00:00,2024-12-16T13:54:00+00:00,100,Delayed
385dee10,2024-12-16T08:55:00+00:00,2024-12-16T15:00:00+00:00,174,Delayed
385dee1e,2024-12-16T11:15:00+00:00,2024-12-16T19:50:00+00:00,269,Estimated
385dee22,2024-12-16T09:40:00+00:00,2024-12-16T19:10:00+00:00,131,Estimated
385dee2a,2024-12-16T10:20:00+00:00,2024-12-16T16:10:00+00:00,140,Estimated
385dee47,2024-12-16T09:35:00+00:00,2024-12-16T19:20:00+00:00,2,Estimated
385dee48,2024-12-16T09:25:00+00:00,2024-12-16T19:20:00+00:00,403,Estimated
385dee7f,2024-12-16T11:00:00+00:00,2024-12-16T22:07:05+00:00,119,Delayed
385dee80,2024-12-16T08:50:00+00:00,2024-12-16T12:20:00+00:00,4,Unknown
385dee8d,2024-12-16T11:40:00+00:00,2024-12-16T19:25:00+00:00,1,Estimated
385dee90,2024-12-16T09:15:00+00:00,2024-12-16T18:55:00+00:00,90,Estimated
385dee94,2024-12-16T09:30:00+00:00,2024-12-16T15:10:00+00:00,1,Landed
385deea0,2024-12-16T09:30:00+00:00,2024-12-16T15:30:00+00:00,95,Estimated
385deeae,2024-12-16T08:00:00+00:00,2024-12-16T18:40:00+00:00,8,Delayed
385deec8,2024-12-16T09:45:00+00:00,2024-12-16T15:30:00+00:00,128,Estimated
385deed9,2024-12-16T11:00:00+00:00,2024-12-16T21:15:00+00:00,182,Estimated
385deedb,2024-12-16T08:20:00+00:00,2024-12-16T17:30:00+00:00,2,Delayed
385deefb,2024-12-16T09:45:00+00:00,2024-12-16T17:27:00+00:00,6,Estimated
385def17,2024-12-16T10:30:00+00:00,2024-12-16T14:50:00+00:00,105,Landed
385def23,2024-12-16T09:40:00+00:00,2024-12-16T19:10:00+00:00,1,Estimated
385def2e,2024-12-16T09:40:00+00:00,2024-12-16T21:00:00+00:00,145,Estimated
385def4b,2024-12-16T11:00:00+00:00,2024-12-16T15:30:00+00:00,89,Delayed
385def5c,2024-12-16T09:35:00+00:00,2024-12-16T15:15:00+00:00,188,Estimated
385def5e,2024-12-16T09:20:00+00:00,2024-12-16T19:40:00+00:00,168,Estimated
385def76,2024-12-16T09:00:00+00:00,2024-12-16T14:20:00+00:00,99,Landed
385def77,2024-12-16T11:00:00+00:00,2024-12-16T15:15:00+00:00,2,Estimated
385def78,2024-12-16T11:00:00+00:00,2024-12-16T17:20:00+00:00,2,Estimated
385def7d,2024-12-16T09:45:00+00:00,2024-12-16T18:00:00+00:00,181,Estimated
385def92,2024-12-16T09:30:00+00:00,2024-12-16T22:05:00+00:00,2,Estimated
385defbe,2024-12-16T09:40:00+00:00,2024-12-16T17:05:00+00:00,2,Estimated
385defcb,2024-12-16T09:40:00+00:00,2024-12-16T15:27:00+00:00,154,Estimated
385defd3,2024-12-16T09:10:00+00:00,2024-12-16T16:05:00+00:00,132,Estimated
385defe0,2024-12-16T11:20:00+00:00,2024-12-16T15:55:00+00:00,106,Estimated
385deff2,2024-12-16T11:20:00+00:00,2024-12-16T17:20:00+00:00,267,Delayed
385df008,2024-12-16T04:35:00+00:00,2024-12-16T10:35:00+00:00,1,Delayed
385df00a,2024-12-16T09:40:00+00:00,2024-12-16T15:50:00+00:00,2,Estimated
385df00d,2024-12-16T09:35:00+00:00,2024-12-16T23:25:00+00:00,1,Estimated
385df00f,2024-12-16T09:00:00+00:00,2024-12-16T15:40:00+00:00,108,Estimated
385df012,2024-12-16T10:45:00+00:00,2024-12-16T23:55:00+00:00,118,Estimated
385df023,2024-12-16T09:50:00+00:00,2024-12-16T16:14:00+00:00,96,Estimated
385df053,2024-12-16T11:00:00+00:00,2024-12-16T14:57:00+00:00,1,Delayed
385df066,2024-12-16T09:30:00+00:00,2024-12-16T14:45:00+00:00,407,Estimated
385df06d,2024-12-15T17:35:00+00:00,2024-12-16T02:15:00+00:00,128,Delayed
385df071,2024-12-16T10:00:00+00:00,2024-12-16T15:04:00+00:00,135,Estimated
385df079,2024-12-16T09:45:00+00:00,2024-12-16T15:38:00+00:00,1,Estimated
385df080,2024-12-16T09:30:00+00:00,2024-12-16T15:15:00+00:00,1,Estimated
385df090,2024-12-16T09:35:00+00:00,2024-12-16T21:00:00+00:00,2,Estimated
385df0b3,2024-12-16T09:05:00+00:00,2024-12-16T14:45:00+00:00,124,Estimated
385df0dc,2024-12-16T09:40:00+00:00,2024-12-16T20:15:00+00:00,257,Estimated
385df0f0,2024-12-16T09:30:00+00:00,2024-12-16T18:50:00+00:00,161,Estimated
385df0f7,2024-12-16T09:50:00+00:00,2024-12-16T17:20:00+00:00,82,Estimated
385df116,2024-12-16T08:45:00+00:00,2024-12-16T19:30:00+00:00,151,Estimated
385df11b,2024-12-16T12:00:00+00:00,2024-12-16T18:48:00+00:00,2,Estimated
